地区,用户id,昵称,性别,微博数,粉丝数,关注数,id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
四川,2970452952,李子柒,女,411,25616137,183,4126586469199534,能跑、能跳、能吃、能睡。还能自由行走…多好……#朝花柒拾# ,"https://wx3.sinaimg.cn/large/b10d83d8gy1fhacwjekboj20dj4zv4qp.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fhacwkdn9wj20fd4zvayl.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fhacwlp1b9j20e24zvqnz.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fhacwn2b5gj20gv4zvhdt.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fhacwo874zj20d84zv1h5.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fhacwp6oh1j20m44zv7wh.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fhacwq2eyij20qo140gv8.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fhacwqplmaj21400qoq7l.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fhacwr5rp9j20qo18zn4x.jpg",,,2017-07-06,iPhone 6,93426,9307,3744,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4124387001523246,#古香古食# 小时候每到夏天，家里绝对少不了的日常就是‘‘种豆芽”。刨个坑儿浇点水，撒上豆子盖上盖儿。剩下的，就交给时间啦～～简单到手残星人都会感激涕零的法子，要不要一起试试？ 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/9Iv33zHUlx07chfrqqdO01040200Yde50E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982365&ssig=zS%2BkBzdiLf&KID=unistore,video",,2017-06-30,分享按钮,88339,19282,28820,古香古食,
四川,2970452952,李子柒,女,411,25616137,183,4121499168545479,#古香古食#这一定是我近几年来吃过最好吃的鱼 ！没有之一 ！！———《火焰醉鱼》吃上两口被酒气醉醺到干香的鱼肉，再小酌两杯新酿的覆盆子酒……劳资现在就是很舒坦！！！ #理想的生活# @鲜城 李子柒的秒拍视频 ,,"http://gslb.miaopai.com/stream/UmQYxGjT4tSb9m4JEyV4MECC8OAZ26Wl.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982365&ssig=Zbh%2BgK2Kjl&KID=unistore,video",,2017-06-22,分享按钮,80748,20305,22143,"古香古食,理想的生活",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4119624952274435,受之有愧，继续前行。感恩224万个你❤️#超级红人节# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fgo5f9wb21j20qo0zkgrz.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fgo5faxvwcj20qo0qogsf.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fgo5f9q31vj21bf0qoagt.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fgo5fbxjoij21120ku40n.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fgo5fd2ds4j20zi0qm0x1.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fgo5fdqheqj20qo0qo42b.jpg",,,2017-06-17,iPhone 6,122576,8846,735,超级红人节,
四川,2970452952,李子柒,女,411,25616137,183,4119197707950179,我想试试用榴莲酿酒 ,,,,2017-06-16,iPhone 6,36778,7301,349,,
四川,2970452952,李子柒,女,411,25616137,183,4117953500975308,柒式流水账……#古香古食# ,"https://wx3.sinaimg.cn/large/b10d83d8gy1fgithkpr94j20mt4zve81.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fgithresquj20gh4zv1kx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fgithvy7fvj20cv4zvqs7.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fgithzqfzmj20ay4zvtth.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fgiti3zjixj20dp4zv7s7.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fgiti8glt1j20cv4zvx3p.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fgithe175rj20fl4zv1kx.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fgitidw1sxj20cv4zvax2.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fgitij9ru3j20i94zv1kx.jpg",,,2017-06-12,iPhone 6,68875,10747,2951,古香古食,
四川,2970452952,李子柒,女,411,25616137,183,4117136362357012,#古香古食# 每到插秧的季节，漫山遍野的覆盆子一串串熟的正好。这些野果子就成了我们农村孩子的小零食支撑着整个童年，现在回想起来也都还是乐趣满满。而覆盆子除了味道酸甜可口之外，药用价值也是极高。所以用来酿酒再好不过了。 #理想的生活# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/saO7k2yDlx07bLl9vne801040202kvEw0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982368&ssig=5GMzTBhbS6&KID=unistore,video",,2017-06-10,分享按钮,86612,20433,19429,"古香古食,理想的生活",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4112435697235345,新更的三条视频《小龙虾》《树莓酱》《染布》都是请了朋友帮拍后，我们试拍出的样片，因为拍的很辛苦也没舍得扔就放上来给大家看看。所有评论我都有看过了，好的坏的我在这里一并谢过❤️ ,https://wx2.sinaimg.cn/large/b10d83d8gy1fg17spvlaoj20hs17s475.jpg,,,2017-05-28,iPhone 6,33990,3589,215,,
四川,2970452952,李子柒,女,411,25616137,183,4112161653571918,。过几天要参加一个活动。于是染了块布，做了件儿衣裳……#美食红人周# @鲜城 #朝花柒拾# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/DUVSXYxwlx07bprDoB9K01040200VyMn0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982368&ssig=R5T9lTheOx&KID=unistore,video",,2017-05-27,分享按钮,189983,38408,68470,"美食红人周,朝花柒拾",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4111267696773756,小时候每到这个季节就喜欢去山上疯，满山跑来跑去摘树莓、覆盆子，边摘边吃，吃的满身树莓汁加一嘴乌黑，心里还美的不要不要的，回家就是一顿打，挨完还得自个儿去洗脸洗衣服……满眼都是回忆……只是小时候不知道这玩意儿还能做成香香甜甜的树莓酱！#美食红人周# @鲜城 #古香古食# 李子柒的秒拍视频,,,,2017-05-25,分享按钮,135724,19536,55128,"美食红人周,古香古食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4110607546820742,记得小时侯随便在河坝里折根黄荆条子都能钓到很多小龙虾的日子吗？钓到的小虾子拿回家让爷爷做出一大锅垂涎欲滴的香辣小龙虾……一顿狼吞虎咽后摸着圆滚滚的肚皮、看着眼前小山似的龙虾壳打个饱嗝……便是最幸福的日子！！#美食红人周# @鲜城  #古香古食#  （试拍的样片，给你们先看下……） 动物小丑啧f的秒拍视频,,,,2017-05-23,分享按钮,172598,39538,54572,"美食红人周,古香古食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4109970369361200,我还好，你们呢？#朝花柒拾# ,"https://wx3.sinaimg.cn/large/b10d83d8gy1fftcnpab7fj20qo4jjkjl.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fftcnufzyaj20qm4zvb2a.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fftcnypx4pj20oa4zvnpd.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fftcoczab6j20qo4c3u0x.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fftcoh0mi6j20qb4zvu0x.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fftcok7eafj20qo2v74qp.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fftcoo43kmj20my4zv4qp.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fftcor21yij20qo3ilb1p.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fftcnlzc2kj20qo2vm4kq.jpg",,,2017-05-21,iPhone 6,140267,37879,7359,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4106949874096749,爱我的人，谢谢你。#朝花柒拾# 李子柒的秒拍视频 ,,"http://gslb.miaopai.com/stream/kWGyt12cd~f82M6C81Wk~c1OP4mFQVo9.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_ld&mpflag=0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982374&ssig=%2FbZzXdPRmy&KID=unistore,video",,2017-05-13,分享按钮,193461,26935,9532,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4106940664035957,对不起…我的视频要暂时停更了………李子柒的秒拍视频（这是一条负能量爆棚的微博，谨慎打开…）#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1ffjoong30zj20fs4zvb0v.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1ffjoop9urej20d74zv1ki.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1ffjoosahyej20g14zv1kx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ffjoou12qnj20gc4zv1kx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ffjoolidaxj20qo4pge81.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ffjoovktgjj20jt4zv1kx.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ffjooxwpwbj20mm4zv7wh.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1ffjoozmrg0j20ph4zv7wh.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1ffjop0hdmjj20zk0qodj6.jpg","http://gslb.miaopai.com/stream/kWGyt12cd~f82M6C81Wk~c1OP4mFQVo9.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_ld&mpflag=0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982374&ssig=%2FbZzXdPRmy&KID=unistore,video",,2017-05-13,iPhone 6,232209,86834,42083,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4105101730281681,#古香古食# 每日早晨露水未干之时将花摘下，去尘  入糖  揉搓  再以蜜封坛…余下的，便交给时间……大马士革玫瑰鲜花和温补的手工红糖经过发酵，就成了女人最好的礼物……—— 真.玫瑰酱 #跟我学做菜#@鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/KieeS5Pelx07aTBekc1O01040202Cj4A0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982374&ssig=nlOJF4qmdt&KID=unistore,video",,2017-05-08,分享按钮,83772,16666,22651,"古香古食,跟我学做菜",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4102643985671362,…大马士革怒放的季节…整天哪儿都不愿去只想呆在花田折腾…花是香的…风是香的…人是香的…连天上的云…看上去都是香的……如果能就这样呆一辈子……那该多好#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1ff5z0e2b1aj21bf0qowsr.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ff5z0ki6jhj21bf0qon6f.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1ff5z0alzryj20qo1bfjzf.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1ff5z0h6tpoj21bf0qotfi.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1ff5z0m525yj21bf0qon3x.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1ff5z0flah6j21bf0qok19.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1ff5z0jfsp0j21bf0qogy0.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1ff5z08pdfqj21bf0qojy4.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1ff5z09l66mj20qo1bf0wl.jpg",,,2017-05-01,iPhone 6,24639,2150,515,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4101268253915231,#古香古食#呶…你们心心念念的枇杷酒来了……枇杷原汁发酵酿造的枇杷酒要比直接用白酒泡出来的清香甘甜许多…果香浓郁后劲儿足，适合妹纸……#想要的生活# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/XKKxZkf1lx07aDuRPl8401040202ovTI0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982374&ssig=5VlXYN0VHN&KID=unistore,video",,2017-04-27,分享按钮,49639,13404,22235,"古香古食,想要的生活",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4099669938136296,只为每一朵花开………#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8ly1fewhmt0ap2j20qo0qo0vg.jpg,https://wx3.sinaimg.cn/large/b10d83d8ly1fewhmkjj3gj20qo0qo0vd.jpg,https://wx4.sinaimg.cn/large/b10d83d8ly1fewhmfoebyj20qo0qodho.jpg,https://wx3.sinaimg.cn/large/b10d83d8ly1fewhmiytt1j20qo0qogo1.jpg,https://wx1.sinaimg.cn/large/b10d83d8ly1fewhmhkl5dj20qo0qo78y.jpg,https://wx2.sinaimg.cn/large/b10d83d8ly1fewhmq21dsj20qo0qowgx.jpg,https://wx4.sinaimg.cn/large/b10d83d8ly1fewhmrkm5lj20qo0qojuj.jpg,https://wx2.sinaimg.cn/large/b10d83d8ly1fewhmmhfgjj20qo0qowh6.jpg,https://wx1.sinaimg.cn/large/b10d83d8ly1fewhmoug4xj20qo0qote1.jpg",,,2017-04-23,iPhone 6,38911,2801,1373,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4097608152514100,#朝花柒拾# 前些天看到一张漂亮的秋千照片…索性就把老房子拆剩下的木头旧物利用了一下…做了个能遮阳挡雨的沙发床秋千……#想要的生活#@鲜城 鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/MGA4kALvlx07ano50bUQ01040201x7zq0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982378&ssig=y74tuumE8n&KID=unistore,video",,2017-04-17,分享按钮,447117,101942,86777,"朝花柒拾,想要的生活",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4095796670208491,看到手边上这些小玩意儿，突然想起老人家还在的时候……那时候9岁吧……夏天放暑假就跟他学编扇子、背篓、簸箕…冬天就做灯笼、烘笼子、蒸笼……然后换成钱给我交下一季的学费……总有人说：你怎么什么都会啊？还有什么是你不会的？可谁又知，他人眼里的生活技能……不过是你的求生本能……11岁那年他走时的最后一句话是说给奶奶的。“一定要把她的书供出来………”十多年了，我从没梦到过他一次。奶奶说：爷爷是怕会吓着你……………老太爷，我有点想你了……还有，我怎么会怕你……,"https://wx1.sinaimg.cn/large/b10d83d8gy1fek4chfzghj20qo0qodqw.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fek4ci8r5lj20qo0zkaig.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fek4cj73qsj20qo0zkthu.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fek4cjzpf0j20qo0qodrs.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fek4ckx94zj20zk0qo49b.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fek4clvk22j20qo0zk13y.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fek4cmr8bdj20qo0zk14n.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fek4cge51xj20qo0zkal7.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fek4cnfdz6j20qo0zk44b.jpg",,,2017-04-12,iPhone 6,45318,4519,1275,,
四川,2970452952,李子柒,女,411,25616137,183,4093635736213380,风去花谢风来花开…#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fed8no2gtrj20qo1bfqsc.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fed8nprnmlj21bf0qon4j.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fed8ns0t28j21bf0qo7b6.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fed8nqvbg2j20qo0qogrd.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fed8nxx776j21bf0qodva.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fed8nv81wzj20qo1bfdzy.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fed8nj76lfj20ku112k3l.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fed8nzhmh6j21bf0qowmv.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fed8o0qxnrj21bf0qoq9k.jpg",,,2017-04-06,iPhone 6,22639,2020,461,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4092496336381899,家里的老木梯子比我年龄都大，怕以后出问题。今天抽时间做了个新的！#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fe9lr17wr2j20qo0zk7gp.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fe9lraoczij20qo0qon5i.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fe9lr25u6mj20qo0qoag4.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fe9lr4ja4gj20qo0qo468.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fe9lr6rxpvj20qo0zkjyc.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fe9lr99ps0j20qo0qogrr.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fe9lrbqf9qj20qo0qo7bk.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fe9lr861g1j20qo0qodmi.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fe9lqzin64j20qo0zktja.jpg",,,2017-04-03,iPhone 6,38682,3540,413,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4091491728972942,#古香古食# 清明雨上，做个“青团子”吃吃！艾草是植物界的万金油，好处多的说不完。这个季节的艾草刚刚长出来，嫩嫩的艾叶做成小糯米团子配上这个春季第一茬嫩笋子炒腊肉，香到啃手指！#灵魂美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/IJoGSNWPlx079WsZiaJO010402016xiB0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982378&ssig=mqi%2FWV%2BIpH&KID=unistore,video",,2017-03-31,分享按钮,48402,11454,19918,"古香古食,灵魂美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4090753007822574,这两天，用几年前老房子拆下的旧木头和两块旧门板，给我的蓄水池架了一座小木桥……#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fe41h1dejvj20qo0zktht.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fe41fttllaj20qo0zk169.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fe41gbljj9j20qo0zkgxy.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fe41i38wuwj20qo0zkthd.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fe41gu5zlrj21bf0qotns.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fe41fxvveaj21ac0q2ajy.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fe41ijjwvbj21bf0qo1bh.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fe41gnhmn7j21bf0qotin.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fe41g21ikaj21bf0qo7gp.jpg",,,2017-03-29,iPhone 6,56675,4538,1211,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4088929919524025,忆芳时年华谁点相思谁种桃花…#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fdy86dq8lyj219w0psaiw.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdy868onkjj21bf0qoqa5.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fdy85z7xzvj21bf0qogtp.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fdy862l2gej21bf0qotik.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fdy86a7a9fj21bf0qowop.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdy864ykxvj21bf0qowmi.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fdy86bvvi6j21bf0qoag8.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdy867kgb0j21bh0qo1aa.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdy861c95sj21970qotjn.jpg",,,2017-03-24,iPhone 6,24844,1884,576,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4088063842479524,去上海参加羽西周年庆，熬夜把新视频的所有素材换格式导进手机里背包就走了，一路各种转车慌慌张张奔到机场。突然发现工作人员看我的眼神异样，顺着他们的眼神看过去………噢………忘换鞋了……………#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fdvgkdo75sj20qo0qon4a.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fdvgkgwvcaj20qo0qoajm.jpg",,,2017-03-22,iPhone 6,30907,1882,81,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4084950778860165,#古香古食# 小的时候，只有过年过节才能吃上馓子。只加一点盐和鸡蛋做的，却又香又脆吃的停不住嘴！  或许，我门每个人的童年记忆里都有这样一把馓子……#灵魂美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/0bIJZlgZlx079tFo1EGs01040201f0nG0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982382&ssig=QLfFwfRMZc&KID=unistore,video",,2017-03-13,分享按钮,52960,9291,13493,"古香古食,灵魂美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4084594276082932,我可能…过了一个…假的阳春三月……#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fdke8feu7aj20qo1bealn.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdke8hr6bmj20qo1bf49k.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fdke8l61p7j20qo1bftn2.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fdke8m4k6cj20ku0bo0v5.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fdke8d2pvlj21bh0qoguq.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fdke8oct6ij21bh0qoqbu.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fdke8t09inj21bh0qowk3.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fdke8uvq0xj21bh0qoteo.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fdke8wwt45j21bh0qogty.jpg",,,2017-03-12,iPhone 6,21957,1861,280,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4082440203581608,。抱歉了，我要请一个视频的假。。。#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fddiule8yij20fv4zvqv5.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiunu2rdj20qo4npqv5.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiu7j0huj20jc4zvx6p.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiugrat0j20jz4zvu0x.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiueqpqtj20ei4zvhbi.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fddiujew65j20k44zvx6p.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fddiuct208j20a04zv1kx.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiu9m6bcj20nb4zvhdt.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fddiub90olj20qo38zdtu.jpg",,,2017-03-06,iPhone 6,36286,5239,1681,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4078788465879510,今儿个家里又多了两个造我菜园子的货……心脏疼………😪 ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fd1vgxu195j20hs3ueb29.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fd1vgsr4lcj20hs4bab29.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fd1vh22si5j20hs4xuhdt.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fd1vh4r94bj20qo0qok6q.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fd1vh717ntj20qo0qo7jp.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fd1vh8xjxsj20qo0qo7jh.jpg",,,2017-02-24,iPhone 6,27885,2145,250,,
四川,2970452952,李子柒,女,411,25616137,183,4078056182494577,#古香古食# 给我一碟这样的泡菜，我能吃下三碗白饭！！！有没有人跟我一样，肉可以不吃，没了泡菜日子就过不下去的！！！ 呶……你们要的四川老坛酸菜在这里了。。。#用美食说爱你#@鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/xFRI0qvJlx078ZkhJsSk010402014TCP0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982382&ssig=0PKVGt%2Fs%2F%2B&KID=unistore,video",,2017-02-22,分享按钮,54284,9625,26764,"古香古食,用美食说爱你",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4076850034263507,拼凑些你们不感兴趣的日常………#朝花柒拾# ,"https://wx2.sinaimg.cn/large/b10d83d8gy1fcvor9zch1j20hs2oxe0u.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fcvord2q6kj20hs3llx0u.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcvorf1ie6j20hs2a47li.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcvorgmzwhj20hs1dzqdj.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcvorlzjlvj20hs1qndu3.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcvorht02kj20ku0kuwk5.jpg,https://wx2.sinaimg.cn/large/b10d83d8gy1fcvorj6sesj20ku0rs7a3.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcvorklggpj20ku0kun0v.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcvor7ffv4j20ku0rsgso.jpg",,,2017-02-19,iPhone 6,26569,3491,879,朝花柒拾,
四川,2970452952,李子柒,女,411,25616137,183,4075514853298346,#古香古食# 眼下草莓正当时，亲手为自己酿一壶如晨露般清甜的草莓酒吧！           （ 视频很红很暴力，打开需谨慎。）#用美食说爱你# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/cZpqcScMlx078O99UChq01040200R09G0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982386&ssig=dtzjh7efi6&KID=unistore,video",,2017-02-15,分享按钮,58225,11864,27182,"古香古食,用美食说爱你",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4074080149470663,今天，你偷了么！#朝花柒拾# ,"https://wx1.sinaimg.cn/large/b10d83d8gy1fcmuq1t0q4j20ku11278e.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcmuq6v3l7j20zk0qo48r.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcmuqcee91j20zk0qo142.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcmuqexc6aj20go0yqgqq.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcmupz8hlrj20qo0zk17b.jpg,https://wx3.sinaimg.cn/large/b10d83d8gy1fcmuqlr2s7j20go12wahc.jpg,https://wx4.sinaimg.cn/large/b10d83d8gy1fcmuqrpc2yj20go1jk7bo.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcmuqvk9tvj20go0xc0ya.jpg,https://wx1.sinaimg.cn/large/b10d83d8gy1fcmur39oqhj20qo0zk7fl.jpg",,,2017-02-11,iPhone 6,24203,2672,493,朝花柒拾,
